Data_ID,User_ID,Gender,Age,MBTI,Q_number,Answer
9544,160,1,20,INFP,4,"<neutrality>  It depends on the type of work and its importance. In the case of a company job or something that someone could be harmed by my actions, I prepare a number of preparations. I make preparations for each situation that could happen, and in the case of things that are less important and that affect only me even if they go wrong, I do not set up a separate countermeasure, but when something happens, I solve it ad hoc."
9545,160,1,20,INFP,5,"<no>  There was a time when I was in a bad mood at work because I had an argument with a senior teacher, but I ended up crying. I know that it's not a grown-up act to resolve it with tears when I'm under a lot of pressure, but tears come out without my knowledge. I am very nervous during interviews, so my voice trembles and becomes small, and my words come out quickly."
9546,160,1,20,INFP,6,"<neutrality>  I tend to observe and talk to new people. The behavior also depends on what kind of event it is. When my peers are gathered and they seem to have a similar disposition to me, I speak to them first, but when I am judged to have a different disposition, I never speak to them first, and if there is someone I know around me, I run away."
9547,160,1,20,INFP,7,"<neutrality>  It is solved differently depending on the scale of the work. If the deadline is close and the scale is large, I completely immerse myself in the task and solve it, and I have plenty of time until the deadline, and if it is a small task, I tend to work on it little by little and finish it when the deadline approaches."
9548,160,1,20,INFP,8,"<Yes>  I am easily pleased and moved by small things. I am moved when I read good deeds in the news, and I am moved when someone pays attention to me, praises me, or gives me a gift. Also, when I heard about being scolded or evaluated, the memory lasts for a long time and I keep it in my heart."
9549,160,1,20,INFP,9,"<no>  I bought a diary and never wrote more than one page. When I was young, I wrote a rough schedule for vacation plans and study timetables. I thought it would be difficult to finish the schedule on time even if I made a plan. Even now, when I have a schedule to do, I list it in words and solve it by grouping it on the day I go out."
9550,160,1,20,INFP,10,"<no>  It's literally a mistake, so I don't doubt my abilities. If someone points out the knowledge that I know incorrectly, then I think I can remember it as correct knowledge from now on."
9551,160,1,20,INFP,11,"<neutrality> It depends on whether you are of the opposite or same sex. In the case of the same sex, you can approach and have a conversation right away, but in the case of the opposite sex, after observing for some time, you decide if it suits you and then approach."
9552,160,1,20,INFP,12,"<no>  am very interested. It is very interesting to compare the interpretation from my point of view to the interpretation from someone else's point of view. So after going to the art museum, I like to talk with my friends about their interpretations, and I like to search the Internet for the intention and explanation of the work."
9553,160,1,20,INFP,13,<no>  often regret making judgments that are not rational and are often swept away by emotions. There were many times when I accepted the loss with the thought that I should empathize with and help others. Friends and family often give advice not to be swayed by emotions.
9554,160,1,20,INFP,14,"<neutrality>  It depends on what schedule you have. When it comes to travel, I like trips with a rough framework rather than wandering around without any framework. When a friend asks to play, it's nice to be able to feel the fun in its own way because you can go around freely without having to have a plan."
9555,160,1,20,INFP,15,"<no>  I want to appear as a good person to others as much as possible, so I try and worry a lot. I think a lot about whether my actions will not be well-received by others. And I often worry about how others will feel about me after seeing what I do after my actions."
9556,160,1,20,INFP,16,"<neutrality>  Aside from performing on stage, I try hard to participate in company events. It's a job that I've been doing, but I'm going to have a good time with the thought that one person should do it. And if it's an activity that other people want to work hard on, they tend to work harder."
9557,160,1,20,INFP,17,"<Yes>  I like closed happy endings, but I also like open endings where the ending changes depending on how you interpret it. For this reason, my favorite work is not a recent one, but I remember a book called The Tale of Mr. Sommer. I like works with open endings in that I can change the ending to my liking, whether Mr. Sommer, who went into the water, is dead or alive and wandering around again."
9558,160,1,20,INFP,18,"<neutrality>  I don't think I'll be satisfied with helping others succeed at the cost of a big loss. However, if it is a somewhat acceptable level of sacrifice, I think it would be nice for others to succeed."
9559,160,1,20,INFP,19,"<no>  They are not so preoccupied with their interests that they don't know what to do next. It's because even if you have an interest, it's because the interest is on the side of the side."
9560,160,1,20,INFP,20,"<Yes>  often worry about the future by imagining negative outcomes. It's something that hasn't happened yet, but I often hear from acquaintances that I don't have to worry because I imagined the worst and worried a lot. I have a tendency to be a perfectionist, so it seems that I worry about things going wrong if things go a little wrong. And because of this tendency, there are many times when work is postponed. I've read psychology articles that say that we procrastinate because we're afraid we won't be able to do it perfectly."
9561,160,1,20,INFP,21,"<neutrality> When no one is taking the lead, I think I have to step in as well. This is because if we wait forever thinking that someone will step in and do it, we can all suffer damage together."
9562,160,1,20,INFP,22,"<no>  am interested in art. I am interested in music and art, and I am also interested in movies. The content of the work is important, but I am very interested in how the video was shot and what the painting technique was. I also enjoy painting as a hobby and going to exhibitions. I didn't go to an art academy or take any classes, but I drew well from a young age and received compliments."
9563,160,1,20,INFP,23,"<no> If only rationality is valued, it may be a fair world, but it is unlikely to be a warm world. Sometimes, there are many things that are more appropriate to solve with emotion than reason. I think there will be many things that make inflexible judgments if you think only of reason."
9564,160,1,20,INFP,24,"<Yes>  If I do housework after resting, it will be very late at night in my life pattern, and if I do housework at that time, I will cause damage to the people around me, so I like to finish my housework in advance and rest."
9565,160,1,20,INFP,25,"<Yes>  Unless you're arguing about a serious topic, it's interesting to hear each other's opinions. I don't like it when an argument turns into a fight, but it's nice to hear a proper discussion. I think it's interesting to hear different opinions."
9566,160,1,20,INFP,26,"<Yes> You try not to attract attention from others. Because it's embarrassing to be in the spotlight. I also have facial flushing, so my face turns red, so I don't like being in the spotlight."
